l1,l2,alignment,wordform_l1,wordform_l2,neighbour_overlap,editdistance,k,n,Concept_ID,zipf_freq_l1,zipf_freq_l2,passes_concept_filter,passes_wiki_filter,pos_gloss,semantic_domain,nel_pos,global_semantic_density_l1,global_semantic_density_l2,local_semantic_density_l1,local_semantic_density_l2
en,av,-0.1595823081465337,rainbow,нур,27.0,7,100,395,Regenbogen::N,4.02,,True,False,Nouns,The physical world,N,0.1823096162827217,0.6928047860688072,72.01229843167509,273.65789049717887
en,av,-0.146577075087766,company,жамагӏат,13.0,8,100,395,Gesellschaft::N,5.53,,True,False,Nouns,Modern world,N,0.1685739385166674,0.6114691110959527,66.58670571408365,241.5302988829013
en,av,-0.1263808434471114,wind,гьури,27.0,5,100,395,Wind::N,4.86,,True,False,Nouns,The physical world,N,0.1855528741189801,0.7062743148792548,73.29338527699716,278.97835437730566
en,av,-0.1227975725229648,money,гӏарац,18.0,6,100,395,Geld::N,5.6,,True,False,Nouns,Animals,N,0.2206650140487906,0.5399930635348773,87.1626805492723,213.2972600962765
en,av,-0.1005703332734289,ware,къайи,15.0,5,100,395,Ware::N,3.49,,True,False,Nouns,Modern world,N,0.1568640480630922,0.7180867644169084,61.96129898492143,283.6442719446788
en,av,-0.0978654524326242,comb,гьоркьо,28.0,7,100,395,Kamm::N,3.49,,True,False,Nouns,Clothing and grooming,N,0.1795683761572802,0.6014720927727838,70.9295085821257,237.5814766452496
en,av,-0.0939526002177523,own,щвезе,44.0,5,100,395,besitzen::V,5.72,,True,False,Verbs,Possession,V,0.2287084539889225,0.6947782756179872,90.3398393256244,274.43741886910493
en,av,-0.0853819287302765,cross,хъанч,28.0,5,100,395,Kreuz::N,5.02,,True,False,Nouns,Spatial relations,N,0.1551890489285864,0.6757830306568889,61.29967432679163,266.9342971094711
en,av,-0.0853187177652733,man,бихьинчи,23.0,8,100,395,Mann::N,5.84,,True,False,Nouns,Kinship,N,0.2323347705407586,0.6435410422209494,91.77223436359968,254.198711677275
en,av,-0.0810117263770807,tomorrow,метер,25.0,8,100,395,morgen::ADV,5.03,,True,False,Adverbs,Time,ADV,0.2242019845121614,0.6706999597806772,88.55978388230378,264.9264841133675
en,av,-0.080501426825004,conclusion,ахир,33.0,10,100,395,Schluss::N,4.47,,True,False,Nouns,Time,N,0.2044704526487793,0.7336132726525333,80.76582879626784,289.77724269775064
en,av,-0.0789080396526111,stick,тӏил,40.0,5,100,395,Stock::N,4.71,,True,False,Nouns,The physical world,N,0.2254999341714247,0.7198016938844722,89.07247399771276,284.3216690843665
en,av,-0.0766383884326287,fox,цер,30.0,3,100,395,Fuchs::N,4.6,,True,False,Nouns,Animals,N,0.1759362928182161,0.7244450609618275,69.49483566319537,286.1557990799218
en,av,-0.0752899871865779,revolve,сверизе,28.0,7,100,395,sich drehen::V,3.22,,True,False,Verbs,Motion,V,0.190871600526387,0.5333575093902453,75.39428220792288,210.67621620914693
en,av,-0.0750157992460026,rain,базе,27.0,4,100,395,regnen::V,4.71,,True,False,Verbs,The physical world,V,0.2072163384022664,0.6780550211011203,81.85045366889524,267.8317333349425
en,av,-0.0743889132890753,old,басрияб,29.0,7,100,395,alt::A,5.75,,True,False,Adjectives,Time,A,0.202679211869329,0.6718811808262376,80.05828868838495,265.393066426364
en,av,-0.0741767805015909,brook,лъар,29.0,5,100,395,Bach::N,3.68,,True,False,Nouns,The physical world,N,0.1634079015346959,0.6337838581012486,64.54612110620488,250.3446239499932
en,av,-0.0708967715864077,fat,кьарияб,25.0,7,100,395,fett::A,4.84,,True,False,Adjectives,Spatial relations,A,0.1929342917653764,0.6806987070264916,76.2090452473237,268.8759892754642
en,av,-0.0675568964210122,or,ялъуни,24.0,6,100,395,oder::CNJ,6.54,,True,False,Conjuctions,Cognition,CNJ,0.2020392271897393,0.6266509135464142,79.80549473994701,247.5271108508336
en,av,-0.0658628563153751,damage,зиян,30.0,6,100,395,Schaden::N,4.89,,True,False,Nouns,Modern world,N,0.18342558213914,0.762168818452035,72.4531049449603,301.0566832885538
en,av,-0.0614250103006016,mush,карщ,31.0,4,100,395,Brei::N,3.02,,True,False,Nouns,The physical world,N,0.1728220934200382,0.4938163819928602,68.2647269009151,195.05747088717976
en,av,-0.057664135812052,today,жакъа,23.0,5,100,395,heute::ADV,5.54,,True,False,Adverbs,Time,ADV,0.198803909628649,0.7147871331328559,78.52754430331638,282.34091758747815
en,av,-0.0425096263166029,root,кьибил,20.0,6,100,395,Wurzel::N,4.42,,True,False,Nouns,Agriculture and vegetation,N,0.1458851172363941,0.7706454585090016,57.62462130837567,304.40495611105564
en,av,-0.0404228939915067,who,щиб,35.0,3,100,395,wer::FPRN,6.35,,True,False,Wh Words: How?; Why?; Where?; What?; Who?,Cognition,FPRN,0.2298066494843856,0.7154045059945479,90.77362654633232,282.58477986784646
en,av,-0.0399340055396812,foreign,чияр,29.0,7,100,395,fremd::A,5.14,,True,False,Adjectives,Cognition,A,0.1533476764930326,0.6987835986258649,60.57233221474789,276.0195214572166
en,av,-0.0309272253209756,snake,борохь,25.0,6,100,395,Schlange[Tier]::N,4.19,,True,False,Nouns,Animals,N,0.1962639445299257,0.6277126575773214,77.52425808932065,247.94649974304195
en,av,-0.0282223031909415,king,пача,28.0,4,100,395,König::N,5.21,,True,False,Nouns,Social and political relations,N,0.187979647501284,0.4334316636658531,74.25196076300715,171.20550714801198
en,av,-0.0269807470259458,woman,гӏадан,28.0,6,100,395,Frau::N,5.32,,True,False,Nouns,Kinship,N,0.2253117033626156,0.6489925656514746,88.99812282823316,256.35206343233244
en,av,-0.0268934366860035,now,гьанже,31.0,6,100,395,jetzt::ADV,6.18,,True,False,Adverbs,Time,ADV,0.2209615641496445,0.7033583649507136,87.27981783910955,277.82655415553194
en,av,-0.0242975937325749,do,гьабизе,59.0,7,100,395,tun::V,6.37,,True,False,Verbs,Basic actions and technology,V,0.2061016243772445,0.614438858301646,81.41014162901158,242.70334902915016
en,av,-0.0234314770762506,age,гӏумру,22.0,6,100,395,Alter::N,5.33,,True,False,Nouns,Time,N,0.1640626345194752,0.7247428794394881,64.80474063519273,286.2734373785978
en,av,-0.0212301178380247,force,къуват,40.0,6,100,395,Kraft::N,5.28,,True,False,Nouns,The body,N,0.1733741487830042,0.6338692343250255,68.48278876928667,250.3783475583851
en,av,-0.0211191825359926,side,рахъ,40.0,4,100,395,Seite::N,5.49,,True,False,Nouns,Spatial relations,N,0.20855233274658,0.5026341647339589,82.37817143489912,198.54049506991385
en,av,-0.0207517486064594,milk,рахь,37.0,4,100,395,Milch::N,4.66,,True,False,Nouns,Food and drink,N,0.2019871714838403,0.6579957934518902,79.78493273611693,259.9083384134966
en,av,-0.0207193452871304,other,батӏияб,31.0,7,100,395,anderer::A,6.18,,True,False,Adjectives,Miscellaneous function words,A,0.2407851066582166,0.7046353835856389,95.11011712999556,278.3309765163274
en,av,-0.0139400782876676,character,хӏарп,31.0,9,100,395,Buchstabe::N,5.1,,True,False,Nouns,Speech and language,N,0.1883001270880364,0.6531182631280654,74.37855019977438,257.98171393558584
en,av,-0.013443150668386,nation,халкъ,25.0,6,100,395,Volk::N,4.92,,True,False,Nouns,Social and political relations,N,0.1823133235149866,0.5801568649450902,72.01376278841974,229.16196165331056
en,av,-0.0131229251240228,family,хъизан,34.0,6,100,395,Familie::N,5.65,,True,False,Nouns,Kinship,N,0.1571727773684448,0.5446617792306867,62.083247060535705,215.14140279612124
en,av,-0.010377938040685,long,халатаб,26.0,7,100,395,lang::A,5.81,,True,False,Adjectives,Spatial relations,A,0.2040047201069253,0.725190785427952,80.58186444223553,286.45036024404106
en,av,-0.0096562779987835,bundle,къай,27.0,6,100,395,Bündel::N,3.92,,True,False,Nouns,Basic actions and technology,N,0.168001794986511,0.7030687873654068,66.36070901967187,277.7121710093357
en,av,-0.0091634463800678,succeed,бахъизе,52.0,7,100,395,gelingen::V,4.29,,True,False,Verbs,Cognition,V,0.1826648236573251,0.7305708876280692,72.15260534464343,288.5755006130873
en,av,-0.0085855023756496,face,гьумер,34.0,6,100,395,Gesicht::N,5.45,,True,False,Nouns,The body,N,0.2239268551801069,0.5512337656578595,88.4511077961422,217.7373374348545
en,av,-0.0084705023742577,horn,лълъар,23.0,6,100,395,Horn::N,4.15,,True,False,Nouns,The body,N,0.1752375859820218,0.7117300559204126,69.21884646289864,281.13337208856296
en,av,-0.0054091891846733,damp,рагьараб,23.0,8,100,395,feucht::A,3.57,,True,False,Adjectives,Sense perception,A,0.1903970660652912,0.6263374582856915,75.20684109579001,247.40329602284817
en,av,-0.0051541906167976,meal,тӏагӏам,34.0,7,100,395,Essen::N,4.47,,True,False,Nouns,Food and drink,N,0.2158080238941192,0.7269992904393552,85.24416943817715,287.1647197235453
en,av,-0.0042552343345439,dust,хӏур,32.0,4,100,395,Staub::N,4.39,,True,False,Nouns,The physical world,N,0.2023671328106808,0.7191649874560724,79.93501746021893,284.07017004514864
en,av,-0.0035970548543596,sky,зоб,23.0,3,100,395,Himmel::N,4.72,,True,False,Nouns,The physical world,N,0.1958052002670136,0.7607338677397544,77.34305410547042,300.489877757203
en,av,-0.0026965364670411,earth,дуниял,22.0,6,100,395,Erde::N,5.1,,True,False,Nouns,The physical world,N,0.2032546205358632,0.6721330034882189,80.285575111666,265.49253637784653
en,av,0.001272216616637,source,ицц,23.0,6,100,395,Quelle::N,5.17,,True,False,Nouns,The physical world,N,0.1717763051955124,0.6545863365813994,67.85164055222742,258.56160294965275
en,av,0.0024132477704011,half,бащдаб,33.0,6,100,395,Hälfte::N,5.41,,True,False,Nouns,Quantity,N,0.212613158665602,0.5735724674837019,83.9821976729128,226.56112465606225
en,av,0.0036131090983957,between,гьоркьоб,34.0,8,100,395,zwischen::PRP,5.82,,True,False,Prepositions,Spatial relations,PRP,0.1732629970928361,0.6126549144321886,68.43888385167028,241.9986912007145
en,av,0.0043504971587531,precious,къиматаб,37.0,8,100,395,wertvoll::A,4.35,,True,False,Adjectives,Emotions and values,A,0.2031229213690329,0.7613980072641964,80.23355394076799,300.75221286935755
en,av,0.0065399013078373,misfortune,балагь,34.0,10,100,395,Unglück::N,3.42,,True,False,Nouns,Emotions and values,N,0.2292982051352108,0.6712759394872192,90.57279102840826,265.1539960974516
en,av,0.0081601867932582,grandmother,кӏодо,41.0,11,100,395,Großmutter::N,4.13,,True,False,Nouns,Kinship,N,0.2090523944780399,0.7788831025665783,82.57569581882578,307.65882551379843
en,av,0.0084664100592774,sin,хӏакъ,25.0,5,100,395,Sünde::N,4.48,,True,False,Nouns,Emotions and values,N,0.1566367440415221,0.6696809022556911,61.87151389640125,264.523956390998
en,av,0.0104719298549901,home,рукъ,24.0,4,100,395,Heim::N,5.74,,True,False,Nouns,The house,N,0.2002580932383372,0.7143651794224838,79.10194682914322,282.1742458718812
en,av,0.011429598779819,cave,нохъо,23.0,5,100,395,Höhle::N,4.21,,True,False,Nouns,The physical world,N,0.1773707938887997,0.6975178079778536,70.06146358607589,275.5195341512522
en,av,0.0120562238612735,price,багьа,31.0,5,100,395,Preis::N,5.21,,True,False,Nouns,Possession,N,0.186127844622218,0.6454236833635844,73.52049862577618,254.9423549286158
en,av,0.0130201920577966,up,эхеде,26.0,5,100,395,hinauf::ADV,6.38,,True,False,Adverbs,Spatial relations,ADV,0.2236142414834381,0.7065228551391205,88.32762538595804,279.0765277799526
en,av,0.0134084882206457,hit,базе,43.0,4,100,395,hauen::V,5.34,,True,False,Verbs,Basic actions and technology,V,0.2009986458984856,0.6780550211011203,79.39446512990183,267.8317333349425
en,av,0.014618657132104,space,бакӏ,24.0,5,100,395,Platz::N,5.23,,True,False,Nouns,Spatial relations,N,0.1658371678632936,0.6172624565645816,65.505681306001,243.81867034300973
en,av,0.0167220040201022,behind,хадуса,30.0,6,100,395,hinter::PRP,5.26,,True,False,Prepositions,Spatial relations,PRP,0.2106189322359721,0.7142164361794056,83.194478233209,282.1154922908652
en,av,0.0170405792700365,end,кӏал,19.0,4,100,395,Ende::N,5.69,,True,False,Nouns,Spatial relations,N,0.2123002773883325,0.5903410492216943,83.85860956839133,233.1847144425693
en,av,0.0208263814984714,guest,гьобол,30.0,6,100,395,Gast::N,4.51,,True,False,Nouns,Social and political relations,N,0.1800525013548597,0.7591344815347626,71.12073803516958,299.8581202062312
en,av,0.0227626599747725,song,кечӏ,31.0,4,100,395,Lied::N,5.25,,True,False,Nouns,Modern world,N,0.20192934425849,0.7690959889894827,79.76209098210354,303.79291565084566
en,av,0.0233955085095434,paint,бахъизе,40.0,7,100,395,malen::V,4.47,,True,False,Verbs,Basic actions and technology,V,0.1959738266278465,0.7305708876280692,77.40966151799934,288.5755006130873
en,av,0.0246612101133143,short,къокъаб,19.0,7,100,395,kurz::A,5.31,,True,False,Adjectives,Spatial relations,A,0.1851280720737393,0.7062022577774113,73.12558846912701,278.94989182207746
en,av,0.0261602933272749,place,бакӏ,20.0,5,100,395,Ort::N,5.74,,True,False,Nouns,Spatial relations,N,0.1982599509191076,0.6172624565645816,78.31268061304749,243.81867034300973
en,av,0.0291010135953068,husk,хъал,23.0,4,100,395,Schale::N,2.78,,True,False,Nouns,Food and drink,N,0.1787214715912408,0.4565674693020284,70.59498127854012,180.3441503743012
en,av,0.0296453513674801,hence,гьаниса,32.0,7,100,395,von hier::ADV,4.4,,True,False,Adverbs,Cognition,ADV,0.2424362739032741,0.7263460979153034,95.76232819179327,286.9067086765448
en,av,0.0309212293760002,country,улка,31.0,7,100,395,Land::N,5.52,,True,False,Nouns,Social and political relations,N,0.1841186341024401,0.4958170169107716,72.72686047046383,195.84772167975484
en,av,0.0314560992277754,line,мухъ,35.0,4,100,395,Linie::N,5.48,,True,False,Nouns,Spatial relations,N,0.1673853326377505,0.3981232435118848,66.11720639191148,157.2586811871945
en,av,0.0322513124312851,way,нух,24.0,3,100,395,Weg::N,5.99,,True,False,Nouns,Motion,N,0.2653139977266419,0.6717489511113726,104.79902910202355,265.3408356889922
en,av,0.0366041438360364,gold,месед,25.0,5,100,395,Gold::N,5.16,,True,False,Nouns,Basic actions and technology,N,0.1732321476077918,0.5982245471808929,68.42669830507778,236.29869613645263
en,av,0.0399600732491985,bake,базе,36.0,4,100,395,backen::V,3.83,,True,False,Verbs,Food and drink,V,0.201459720523781,0.6780550211011203,79.57658960689352,267.8317333349425
en,av,0.041535725086321,that,доб,37.0,4,100,395,das::PRN,7.02,,True,False,Pronouns,Miscellaneous function words,PRN,0.2924266695963422,0.7448248131120523,115.5085344905552,294.2058011792607
en,av,0.0418009253590379,foot,хӏетӏе,38.0,6,100,395,Fuß::N,4.84,,True,False,Nouns,The body,N,0.2079344482473922,0.7106061466466576,82.13410705771993,280.6894279254297
en,av,0.0421162808264825,meat,гьан,19.0,4,100,395,Fleisch::N,4.62,,True,False,Nouns,Food and drink,N,0.2027198634698716,0.6951876161103984,80.0743460705993,274.59910836360734
en,av,0.0431789430615973,they,дол,40.0,4,100,395,sie::PRN,6.51,,True,False,Pronouns,Kinship,PRN,0.27205224213457,0.7371545960998158,107.46063564315516,291.17606545942726
en,av,0.0447516177495949,very,кутакалда,33.0,9,100,395,sehr::ADV,5.98,,True,False,Adverbs,Miscellaneous function words,ADV,0.23514174492863,0.6714917382155674,92.88098924680884,265.23923659514907
en,av,0.0455343716712565,grass,хер,25.0,5,100,395,Gras::N,4.35,,True,False,Nouns,Agriculture and vegetation,N,0.184904055030551,0.7305605133788676,73.03710173706766,288.57140278465266
en,av,0.0471860275530743,world,дуниял,24.0,6,100,395,Welt::N,5.92,,True,False,Nouns,The physical world,N,0.1793572582482074,0.6721330034882189,70.84611700804193,265.49253637784653
en,av,0.0516402238857719,time,заман,35.0,5,100,395,Zeit::N,6.28,,True,False,Nouns,Time,N,0.2576650318563785,0.5392782629766014,101.77768758326953,213.0149138757576
en,av,0.0537967684949324,warm,хинаб,30.0,5,100,395,warm::A,4.72,,True,False,Adjectives,Sense perception,A,0.2014200459126074,0.6821626729892879,79.56091813547995,269.4542558307687
en,av,0.0557676758081575,you,нуж,38.0,3,100,395,ihr::PRN,6.99,,True,False,Pronouns,Kinship,PRN,0.2505549347151022,0.6676513414741607,98.96919921246538,263.7222798822935
en,av,0.0564289302964304,open,рагьараб,25.0,8,100,395,offen::A,5.48,,True,False,Adjectives,Spatial relations,A,0.1688705156240955,0.6263374582856915,66.70385367151772,247.40329602284817
en,av,0.0571596696500098,leg,бох,31.0,3,100,395,Bein::N,4.68,,True,False,Nouns,The body,N,0.1927112923084696,0.7123086310390464,76.1209604618455,281.3619092604233
en,av,0.0572193271883222,desire,гъира,27.0,6,100,395,Lust::N,4.61,,True,False,Nouns,Emotions and values,N,0.2165075452751128,0.7543753487885649,85.52048038366955,297.9782627714832
en,av,0.0580409893616522,request,гьаризе,39.0,7,100,395,bitten::V,4.69,,True,False,Verbs,Speech and language,V,0.1752474234227815,0.6910108445840963,69.22273225199872,272.94928361071806
en,av,0.0600835708921017,house,рукъзал,26.0,7,100,395,Haus::N,5.68,,True,False,Nouns,The house,N,0.1830547398899596,0.6328340173505146,72.30662225653406,249.9694368534533
en,av,0.0618406146986143,violence,зулму,35.0,8,100,395,Gewalt::N,4.89,,True,False,Nouns,Emotions and values,N,0.173176264491749,0.7566612994221242,68.40462447424089,298.88121327173906
en,av,0.0622490794935526,picture,сурат,34.0,7,100,395,Bild::N,5.15,,True,False,Nouns,Modern world,N,0.2034922999109544,0.3525836958149352,80.37945846482697,139.2705598468994
en,av,0.0623274424146839,sun,бакъ,28.0,4,100,395,Sonne::N,4.99,,True,False,Nouns,The physical world,N,0.1659106602239479,0.5109469916690449,65.53471078845944,201.8240617092728
en,av,0.06342500989162,master,мастер,30.0,6,100,395,Meister::N,4.92,,True,False,Nouns,Social and political relations,N,0.1648371240589509,0.5526720081074391,65.11066400328562,218.30544320243845
en,av,0.0643669331174675,stop,бахъизе,54.0,7,100,395,aufhören::V,5.49,,True,False,Verbs,Basic actions and technology,V,0.2144858622165115,0.7305708876280692,84.72191557552205,288.5755006130873
en,av,0.0649973351100173,word,рагӏи,33.0,5,100,395,Wort::N,5.29,,True,False,Nouns,Speech and language,N,0.2017176910699652,0.6857714217907439,79.67848797263625,270.87971160734384
en,av,0.0653190435199321,child,лъимер,31.0,6,100,395,Kind::N,5.32,,True,False,Nouns,Kinship,N,0.2051808965609496,0.7544510451395379,81.04645414157508,298.00816283011744
en,av,0.0674823293329737,pace,чӏезе,29.0,5,100,395,schreiten::V,4.34,,True,False,Verbs,Basic actions and technology,V,0.1752903771404478,0.7530976721527732,69.23969897047691,297.4735805003454
en,av,0.0693853748401517,state,пачалихъ,32.0,8,100,395,Staat::N,5.72,,True,False,Nouns,Modern world,N,0.1533697928999289,0.4283107936182208,60.58106819547193,169.1827634791972
en,av,0.0726901754766099,story,къиса,25.0,5,100,395,Erzählung::N,5.39,,True,False,Nouns,Speech and language,N,0.2002114216023576,0.7453751591564044,79.0835115329313,294.42318786677976
en,av,0.0730567100600424,calm,рахӏат,30.0,6,100,395,Ruhe::N,4.57,,True,False,Nouns,Sense perception,N,0.217309792965841,0.7197078002164735,85.8373682215072,284.28458108550706
en,av,0.0733007434209031,belt,рачел,33.0,5,100,395,Gürtel::N,4.36,,True,False,Nouns,Clothing and grooming,N,0.1646285739572373,0.4779307139004806,65.02828671310874,188.78263199068985
